business_segment,business_group,product_type,sales_area,total_costs,safety,class
MP,ROV,Intervention,ProjectsNorway,Medium_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,ROV,Intervention,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
MP,ROV,Intervention,ProjectsNorway,Big_Costs,Med_Risks,4_Techs
MP,ROV,Intervention,ProjectsNorway,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,ROV,Intervention,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
MP,ROV,Intervention,ProjectsBrazil,Small_Costs,Med_Risks,4_Techs
MP,ROV,Intervention,ProjectsBrazil,Small_Costs,High_Risks,4_Techs
MP,ROV,Intervention,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
MP,ROV,Intervention,ProjectsBrazil,Medium_Costs,Med_Risks,4_Techs
MP,ROV,Intervention,ProjectsBrazil,Medium_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,ROV,Intervention,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
MP,ROV,Intervention,ProjectsBrazil,Big_Costs,Med_Risks,4_Techs
MP,ROV,Intervention,ProjectsBrazil,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,Controls,RWOCS,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
MP,Controls,RWOCS,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
MP,Controls,RWOCS,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
MP,Controls,RWOCS,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
MP,Controls,RWOCS,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
MP,Controls,RWOCS,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
MP,Controls,RWOCS,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
MP,Controls,RWOCS,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
MP,Controls,RWOCS,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
MP,Controls,RWOCS,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
MP,Controls,RWOCS,ProjectsNorway,Small_Costs,Med_Risks,4_Techs
MP,Controls,RWOCS,ProjectsNorway,Small_Costs,High_Risks,6_Techs_1_Sup
MP,Controls,RWOCS,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
MP,Controls,RWOCS,ProjectsNorway,Medium_Costs,Med_Risks,4_Techs
MP,Controls,RWOCS,ProjectsNorway,Medium_Costs,High_Risks,6_Techs_1_Sup
MP,Controls,RWOCS,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
MP,Controls,RWOCS,ProjectsNorway,Big_Costs,Med_Risks,6_Techs_1_Sup
MP,Controls,RWOCS,ProjectsNorway,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,Controls,RWOCS,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
MP,Controls,RWOCS,ProjectsBrazil,Small_Costs,Med_Risks,Not_Offshore
MP,Controls,RWOCS,ProjectsBrazil,Small_Costs,High_Risks,Not_Offshore
MP,Controls,RWOCS,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
MP,Controls,RWOCS,ProjectsBrazil,Medium_Costs,Med_Risks,4_Techs
MP,Controls,RWOCS,ProjectsBrazil,Medium_Costs,High_Risks,6_Techs_1_Sup
MP,Controls,RWOCS,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
MP,Controls,RWOCS,ProjectsBrazil,Big_Costs,Med_Risks,6_Techs_1_Sup
MP,Controls,RWOCS,ProjectsBrazil,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,Controls,Drill_Support,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
MP,Controls,Drill_Support,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
MP,Controls,Drill_Support,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
MP,Controls,Drill_Support,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
MP,Controls,Drill_Support,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
MP,Controls,Drill_Support,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
MP,Controls,Drill_Support,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
MP,Controls,Drill_Support,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
MP,Controls,Drill_Support,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
MP,Controls,Drill_Support,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
MP,Controls,Drill_Support,ProjectsNorway,Small_Costs,Med_Risks,4_Techs
MP,Controls,Drill_Support,ProjectsNorway,Small_Costs,High_Risks,6_Techs_1_Sup
MP,Controls,Drill_Support,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
MP,Controls,Drill_Support,ProjectsNorway,Medium_Costs,Med_Risks,4_Techs
MP,Controls,Drill_Support,ProjectsNorway,Medium_Costs,High_Risks,6_Techs_1_Sup
MP,Controls,Drill_Support,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
MP,Controls,Drill_Support,ProjectsNorway,Big_Costs,Med_Risks,6_Techs_1_Sup
MP,Controls,Drill_Support,ProjectsNorway,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,Controls,Drill_Support,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
MP,Controls,Drill_Support,ProjectsBrazil,Small_Costs,Med_Risks,4_Techs
MP,Controls,Drill_Support,ProjectsBrazil,Small_Costs,High_Risks,6_Techs_1_Sup
MP,Controls,Drill_Support,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
MP,Controls,Drill_Support,ProjectsBrazil,Medium_Costs,Med_Risks,6_Techs_1_Sup
MP,Controls,Drill_Support,ProjectsBrazil,Medium_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,Controls,Drill_Support,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
MP,Controls,Drill_Support,ProjectsBrazil,Big_Costs,Med_Risks,6_Techs_1_Sup
MP,Controls,Drill_Support,ProjectsBrazil,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,Controls,Observation,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
MP,Controls,Observation,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
MP,Controls,Observation,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
MP,Controls,Observation,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
MP,Controls,Observation,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
MP,Controls,Observation,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
MP,Controls,Observation,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
MP,Controls,Observation,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
MP,Controls,Observation,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
MP,Controls,Observation,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
MP,Controls,Observation,ProjectsNorway,Small_Costs,Med_Risks,4_Techs
MP,Controls,Observation,ProjectsNorway,Small_Costs,High_Risks,6_Techs_1_Sup
MP,Controls,Observation,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
MP,Controls,Observation,ProjectsNorway,Medium_Costs,Med_Risks,6_Techs_1_Sup
MP,Controls,Observation,ProjectsNorway,Medium_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,Controls,Observation,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
MP,Controls,Observation,ProjectsNorway,Big_Costs,Med_Risks,6_Techs_1_Sup
MP,Controls,Observation,ProjectsNorway,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,Controls,Observation,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
MP,Controls,Observation,ProjectsBrazil,Small_Costs,Med_Risks,4_Techs
MP,Controls,Observation,ProjectsBrazil,Small_Costs,High_Risks,6_Techs_1_Sup
MP,Controls,Observation,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
MP,Controls,Observation,ProjectsBrazil,Medium_Costs,Med_Risks,6_Techs_1_Sup
MP,Controls,Observation,ProjectsBrazil,Medium_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,Controls,Observation,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
MP,Controls,Observation,ProjectsBrazil,Big_Costs,Med_Risks,6_Techs_1_Sup
MP,Controls,Observation,ProjectsBrazil,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,Controls,Intervention,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
MP,Controls,Intervention,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
MP,Controls,Intervention,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
MP,Controls,Intervention,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
MP,Controls,Intervention,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
MP,Controls,Intervention,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
MP,Controls,Intervention,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
MP,Controls,Intervention,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
MP,Controls,Intervention,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
MP,Controls,Intervention,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
MP,Controls,Intervention,ProjectsNorway,Small_Costs,Med_Risks,4_Techs
MP,Controls,Intervention,ProjectsNorway,Small_Costs,High_Risks,6_Techs_1_Sup
MP,Controls,Intervention,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
MP,Controls,Intervention,ProjectsNorway,Medium_Costs,Med_Risks,6_Techs_1_Sup
MP,Controls,Intervention,ProjectsNorway,Medium_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,Controls,Intervention,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
MP,Controls,Intervention,ProjectsNorway,Big_Costs,Med_Risks,6_Techs_1_Sup
MP,Controls,Intervention,ProjectsNorway,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,Controls,Intervention,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
MP,Controls,Intervention,ProjectsBrazil,Small_Costs,Med_Risks,4_Techs
MP,Controls,Intervention,ProjectsBrazil,Small_Costs,High_Risks,6_Techs_1_Sup
MP,Controls,Intervention,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
MP,Controls,Intervention,ProjectsBrazil,Medium_Costs,Med_Risks,6_Techs_1_Sup
MP,Controls,Intervention,ProjectsBrazil,Medium_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,Controls,Intervention,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
MP,Controls,Intervention,ProjectsBrazil,Big_Costs,Med_Risks,6_Techs_1_Sup
MP,Controls,Intervention,ProjectsBrazil,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,Intervention,RWOCS,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
MP,Intervention,RWOCS,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
MP,Intervention,RWOCS,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
MP,Intervention,RWOCS,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
MP,Intervention,RWOCS,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
MP,Intervention,RWOCS,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
MP,Intervention,RWOCS,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
MP,Intervention,RWOCS,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
MP,Intervention,RWOCS,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
MP,Intervention,RWOCS,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
MP,Intervention,RWOCS,ProjectsNorway,Small_Costs,Med_Risks,4_Techs
MP,Intervention,RWOCS,ProjectsNorway,Small_Costs,High_Risks,6_Techs_1_Sup
MP,Intervention,RWOCS,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
MP,Intervention,RWOCS,ProjectsNorway,Medium_Costs,Med_Risks,4_Techs
MP,Intervention,RWOCS,ProjectsNorway,Medium_Costs,High_Risks,6_Techs_1_Sup
MP,Intervention,RWOCS,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
MP,Intervention,RWOCS,ProjectsNorway,Big_Costs,Med_Risks,6_Techs_1_Sup
MP,Intervention,RWOCS,ProjectsNorway,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,Intervention,RWOCS,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
MP,Intervention,RWOCS,ProjectsBrazil,Small_Costs,Med_Risks,Not_Offshore
MP,Intervention,RWOCS,ProjectsBrazil,Small_Costs,High_Risks,Not_Offshore
MP,Intervention,RWOCS,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
MP,Intervention,RWOCS,ProjectsBrazil,Medium_Costs,Med_Risks,4_Techs
MP,Intervention,RWOCS,ProjectsBrazil,Medium_Costs,High_Risks,6_Techs_1_Sup
MP,Intervention,RWOCS,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
MP,Intervention,RWOCS,ProjectsBrazil,Big_Costs,Med_Risks,6_Techs_1_Sup
MP,Intervention,RWOCS,ProjectsBrazil,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,Intervention,Drill_Support,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
MP,Intervention,Drill_Support,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
MP,Intervention,Drill_Support,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
MP,Intervention,Drill_Support,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
MP,Intervention,Drill_Support,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
MP,Intervention,Drill_Support,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
MP,Intervention,Drill_Support,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
MP,Intervention,Drill_Support,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
MP,Intervention,Drill_Support,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
MP,Intervention,Drill_Support,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
MP,Intervention,Drill_Support,ProjectsNorway,Small_Costs,Med_Risks,4_Techs
MP,Intervention,Drill_Support,ProjectsNorway,Small_Costs,High_Risks,6_Techs_1_Sup
MP,Intervention,Drill_Support,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
MP,Intervention,Drill_Support,ProjectsNorway,Medium_Costs,Med_Risks,4_Techs
MP,Intervention,Drill_Support,ProjectsNorway,Medium_Costs,High_Risks,6_Techs_1_Sup
MP,Intervention,Drill_Support,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
MP,Intervention,Drill_Support,ProjectsNorway,Big_Costs,Med_Risks,6_Techs_1_Sup
MP,Intervention,Drill_Support,ProjectsNorway,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,Intervention,Drill_Support,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
MP,Intervention,Drill_Support,ProjectsBrazil,Small_Costs,Med_Risks,4_Techs
MP,Intervention,Drill_Support,ProjectsBrazil,Small_Costs,High_Risks,6_Techs_1_Sup
MP,Intervention,Drill_Support,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
MP,Intervention,Drill_Support,ProjectsBrazil,Medium_Costs,Med_Risks,6_Techs_1_Sup
MP,Intervention,Drill_Support,ProjectsBrazil,Medium_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,Intervention,Drill_Support,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
MP,Intervention,Drill_Support,ProjectsBrazil,Big_Costs,Med_Risks,6_Techs_1_Sup
MP,Intervention,Drill_Support,ProjectsBrazil,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,Intervention,Observation,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
MP,Intervention,Observation,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
MP,Intervention,Observation,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
MP,Intervention,Observation,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
MP,Intervention,Observation,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
MP,Intervention,Observation,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
MP,Intervention,Observation,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
MP,Intervention,Observation,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
MP,Intervention,Observation,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
MP,Intervention,Observation,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
MP,Intervention,Observation,ProjectsNorway,Small_Costs,Med_Risks,4_Techs
MP,Intervention,Observation,ProjectsNorway,Small_Costs,High_Risks,6_Techs_1_Sup
MP,Intervention,Observation,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
MP,Intervention,Observation,ProjectsNorway,Medium_Costs,Med_Risks,6_Techs_1_Sup
MP,Intervention,Observation,ProjectsNorway,Medium_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,Intervention,Observation,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
MP,Intervention,Observation,ProjectsNorway,Big_Costs,Med_Risks,6_Techs_1_Sup
MP,Intervention,Observation,ProjectsNorway,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,Intervention,Observation,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
MP,Intervention,Observation,ProjectsBrazil,Small_Costs,Med_Risks,4_Techs
MP,Intervention,Observation,ProjectsBrazil,Small_Costs,High_Risks,6_Techs_1_Sup
MP,Intervention,Observation,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
MP,Intervention,Observation,ProjectsBrazil,Medium_Costs,Med_Risks,6_Techs_1_Sup
MP,Intervention,Observation,ProjectsBrazil,Medium_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,Intervention,Observation,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
MP,Intervention,Observation,ProjectsBrazil,Big_Costs,Med_Risks,6_Techs_1_Sup
MP,Intervention,Observation,ProjectsBrazil,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,Intervention,Intervention,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
MP,Intervention,Intervention,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
MP,Intervention,Intervention,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
MP,Intervention,Intervention,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
MP,Intervention,Intervention,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
MP,Intervention,Intervention,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
MP,Intervention,Intervention,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
MP,Intervention,Intervention,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
MP,Intervention,Intervention,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
MP,Intervention,Intervention,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
MP,Intervention,Intervention,ProjectsNorway,Small_Costs,Med_Risks,4_Techs
MP,Intervention,Intervention,ProjectsNorway,Small_Costs,High_Risks,6_Techs_1_Sup
MP,Intervention,Intervention,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
MP,Intervention,Intervention,ProjectsNorway,Medium_Costs,Med_Risks,6_Techs_1_Sup
MP,Intervention,Intervention,ProjectsNorway,Medium_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,Intervention,Intervention,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
MP,Intervention,Intervention,ProjectsNorway,Big_Costs,Med_Risks,6_Techs_1_Sup
MP,Intervention,Intervention,ProjectsNorway,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,Intervention,Intervention,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
MP,Intervention,Intervention,ProjectsBrazil,Small_Costs,Med_Risks,4_Techs
MP,Intervention,Intervention,ProjectsBrazil,Small_Costs,High_Risks,6_Techs_1_Sup
MP,Intervention,Intervention,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
MP,Intervention,Intervention,ProjectsBrazil,Medium_Costs,Med_Risks,6_Techs_1_Sup
MP,Intervention,Intervention,ProjectsBrazil,Medium_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,Intervention,Intervention,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
MP,Intervention,Intervention,ProjectsBrazil,Big_Costs,Med_Risks,6_Techs_1_Sup
MP,Intervention,Intervention,ProjectsBrazil,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
